start_stop,vid_cid,label,VAD,text,vid,i,path
[84.6925 - 87.3600],Ses01F_impro03_M017,sur,"[3.6667, 3.6667, 2.3333]",Really? Penny slots?,Ses01F_impro03,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M017.wav
[87.6425 - 89.0800],Ses01F_impro03_M018,sur,"[3.0000, 2.6667, 2.6667]",Wow.,Ses01F_impro03,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M018.wav
[89.1200 - 93.9100],Ses01F_impro03_M019,neu,"[3.0000, 3.0000, 2.3333]",I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.,Ses01F_impro03,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav
[97.0300 - 101.6500],Ses01F_impro03_M020,neu,"[3.3333, 3.0000, 2.6667]","But the pennies always get you because you end up spending like, you know, fifty bucks.",Ses01F_impro03,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M020.wav
[101.6700 - 104.3500],Ses01F_impro03_M021,neu,"[3.0000, 3.3333, 2.6667]","like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.",Ses01F_impro03,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M021.wav
[105.2900 - 106.9500],Ses01F_impro03_M022,exc,"[4.0000, 3.3333, 2.6667]",Awesome.,Ses01F_impro03,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav
[107.7100 - 111.4000],Ses01F_impro03_M023,hap,"[4.6667, 4.3333, 3.6667]",[LAUGHTER] Cat babies.,Ses01F_impro03,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M023.wav
[117.3600 - 119.5800],Ses01F_impro03_M024,neu,"[3.6667, 2.6667, 2.3333]",That's fair enough.,Ses01F_impro03,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M024.wav
[7.2455 - 11.6400],Ses01F_impro04_F000,neu,"[3.0000, 3.0000, 3.0000]","Uh, what?  Craig's List?  Oh the internet thing?",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F000.wav
[11.7448 - 16.1500],Ses01F_impro04_F001,neu,"[2.5000, 2.5000, 3.0000]",I don't know.  Isn't that-- that's all like escort services and things like that.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F001.wav
[18.6000 - 30.8976],Ses01F_impro04_F002,fru,"[2.5000, 3.5000, 3.0000]","I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F002.wav
[43.3500 - 45.7596],Ses01F_impro04_F005,neu,"[3.0000, 2.0000, 2.5000]",He just...,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F005.wav
[46.2735 - 49.8300],Ses01F_impro04_F006,neu,"[3.0000, 3.5000, 3.5000]",you know what?  I heard about that job.  I applied for that.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F006.wav
[50.1100 - 54.3100],Ses01F_impro04_F007,fru,"[3.0000, 3.5000, 4.0000]",Yeah.  I saw a posting at the theatre.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F007.wav
[58.7100 - 60.0937],Ses01F_impro04_F009,neu,"[2.5000, 2.5000, 2.5000]",Yeah.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F009.wav
[76.4900 - 80.7269],Ses01F_impro04_F013,neu,"[3.0000, 3.5000, 3.5000]",I just- I mean I call people up and I tell them what I'm good at.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F013.wav
[85.4900 - 86.9800],Ses01F_impro04_F014,neu,"[2.5000, 3.0000, 2.5000]",Yeah.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F014.wav
[97.4100 - 101.0475],Ses01F_impro04_F016,fru,"[2.0000, 4.0000, 3.5000]",I'm there in front of them.  I'm telling them what I'm good at.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F016.wav
[102.7800 - 105.4150],Ses01F_impro04_F017,fru,"[2.0000, 4.5000, 4.0000]",Why?  It's a piece of paper.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F017.wav
[106.1700 - 111.8600],Ses01F_impro04_F018,fru,"[2.0000, 4.5000, 3.5000]","I just don't want this paper trail, you know.  I just don't want things following me around, like-.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F018.wav
[114.9200 - 122.3100],Ses01F_impro04_F019,fru,"[3.0000, 3.5000, 3.0000]","It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F019.wav
[133.7400 - 137.4400],Ses01F_impro04_F021,fru,"[2.0000, 2.0000, 3.0000]","That's baloney, that's baloney.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F021.wav
[138.1300 - 139.8900],Ses01F_impro04_F022,fru,"[2.0000, 2.0000, 2.5000]",Please.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F022.wav
[148.5500 - 152.8500],Ses01F_impro04_F023,fru,"[2.0000, 2.5000, 3.0000]",you think that you're better than me because I don't have a car?,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F023.wav
[153.1800 - 155.2925],Ses01F_impro04_F024,fru,"[2.5000, 2.5000, 3.5000]","You know, you're riding the bus, too.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F024.wav
[157.1625 - 159.7000],Ses01F_impro04_F025,fru,"[2.5000, 2.5000, 3.0000]",Why?  What choice?,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F025.wav
[161.0787 - 163.7800],Ses01F_impro04_F026,fru,"[2.5000, 2.0000, 3.5000]",You're saving the environment. mmhmm,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F026.wav
[164.3925 - 167.5650],Ses01F_impro04_F027,fru,"[2.5000, 2.0000, 3.0000]",Interesting.  That's fantastic.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F027.wav
[170.8300 - 172.8400],Ses01F_impro04_F028,ang,"[2.0000, 3.5000, 3.5000]",I'm not frustrated.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F028.wav
[175.2700 - 178.4300],Ses01F_impro04_F029,ang,"[1.5000, 4.0000, 4.0000]",Who do you think you are?,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F029.wav
[180.3025 - 183.4875],Ses01F_impro04_F030,ang,"[1.5000, 3.5000, 4.0000]",You are so high and mighty.  I just--,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F030.wav
[184.4700 - 188.8700],Ses01F_impro04_F031,ang,"[1.5000, 3.0000, 3.5000]",Oh.  I'm saving the environment. I'm riding this car because I- I want to.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F031.wav
[189.1200 - 192.0200],Ses01F_impro04_F032,ang,"[2.0000, 3.5000, 3.5000]","The bus, I'm riding the bus because I want to.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F032.wav
[193.5875 - 199.4325],Ses01F_impro04_F033,ang,"[1.5000, 3.5000, 4.5000]",I can not-- you are not here by choice.  Nobody would ride this bus by choice.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F033.wav
[2.7418 - 6.6575],Ses01F_impro04_M000,neu,"[3.0000, 2.5000, 2.5000]","Have you tried, uh, Craig's List?",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M000.wav
[10.4600 - 12.1300],Ses01F_impro04_M001,neu,"[3.0000, 2.5000, 2.0000]",Yeah.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M001.wav
[15.6400 - 18.9000],Ses01F_impro04_M002,neu,"[3.0000, 2.5000, 3.0000]",No.  There's regular jobs on there.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M002.wav
[26.9100 - 28.7100],Ses01F_impro04_M003,neu,"[3.0000, 2.5000, 2.5000]",Uh huh.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M003.wav
[30.8800 - 35.5225],Ses01F_impro04_M004,neu,"[3.0000, 3.0000, 3.0000]",I'm just saying I have a friend that got a good job on it so I was just recommending it.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M004.wav
[37.1900 - 40.5300],Ses01F_impro04_M005,neu,"[3.0000, 3.0000, 3.0000]",He's like a manager for a theatre.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M005.wav
[40.5400 - 43.5760],Ses01F_impro04_M006,neu,"[3.0000, 3.5000, 2.5000]",He's like a house manager. Yeah.  It's a good job.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M006.wav
[49.3900 - 50.5800],Ses01F_impro04_M007,neu,"[3.5000, 3.0000, 2.5000]",You did?,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M007.wav
[55.2100 - 56.3300],Ses01F_impro04_M008,neu,"[3.0000, 3.0000, 2.5000]",Yeah.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M008.wav
[56.3500 - 59.0245],Ses01F_impro04_M009,neu,"[3.0000, 3.0000, 3.0000]",You've been looking for a job for a long time; that was a long time ago.  Right?,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M009.wav
[59.8000 - 61.5500],Ses01F_impro04_M010,neu,"[3.0000, 2.5000, 2.0000]",Hmm.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M010.wav
[65.9700 - 69.7700],Ses01F_impro04_M011,neu,"[3.0000, 3.0000, 2.5000]",I don't know.  He had a really good resume I guess and--,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M011.wav
[70.3800 - 72.7264],Ses01F_impro04_M012,neu,"[3.0000, 3.0000, 2.5000]",Yeah.  Do you have a resume?,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M012.wav
[73.7473 - 77.1500],Ses01F_impro04_M013,neu,"[3.0000, 2.0000, 3.0000]",It's kind of helpful when getting a job.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M013.wav
[80.1435 - 87.8100],Ses01F_impro04_M014,neu,"[3.5000, 3.5000, 3.5000]",Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M014.wav
[92.3700 - 99.2700],Ses01F_impro04_M015,neu,"[2.5000, 3.5000, 3.0000]","No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of--",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M015.wav
[100.4850 - 103.4700],Ses01F_impro04_M016,neu,"[3.0000, 2.5000, 2.5000]","Yeah.  But the piece of paper helps, too.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M016.wav
[104.9700 - 107.7800],Ses01F_impro04_M017,neu,"[3.0000, 3.5000, 3.0000]","No.  But it has an outline, you know.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M017.wav
[111.6600 - 117.7250],Ses01F_impro04_M018,neu,"[3.0000, 3.5000, 3.0000]","I know.  Okay.  Well, um. Maybe--",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.wav
[118.4600 - 119.7700],Ses01F_impro04_M019,neu,"[3.0000, 2.5000, 2.5000]",Yeah.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.wav
[121.5000 - 123.4200],Ses01F_impro04_M020,neu,"[3.0000, 2.5000, 2.5000]","Okay, yeah.  I would imagine.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.wav
[129.4300 - 139.1600],Ses01F_impro04_M021,neu,"[3.5000, 3.5000, 3.0000]","Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.wav
[139.5219 - 141.8225],Ses01F_impro04_M022,neu,"[3.0000, 2.5000, 2.5000]",maybe get a car.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.wav
[144.9125 - 149.5100],Ses01F_impro04_M023,neu,"[2.5000, 2.5000, 2.0000]","I just, you know, think you should try a little harder maybe.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.wav
[151.8400 - 154.0300],Ses01F_impro04_M024,neu,"[3.0000, 2.5000, 3.0000]",I didn't say that.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.wav
[154.6000 - 157.8000],Ses01F_impro04_M025,neu,"[3.0000, 3.5000, 3.5000]","I am riding the bus, but by choice.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.wav
[158.9500 - 161.3500],Ses01F_impro04_M026,neu,"[3.5000, 3.0000, 3.0000]","To save the environment, carpool.",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.wav
[162.1200 - 164.7825],Ses01F_impro04_M027,neu,"[3.5000, 3.5000, 3.5000]",Yes.  One less car at a time.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.wav
[165.4700 - 166.7100],Ses01F_impro04_M028,neu,"[3.0000, 2.5000, 2.0000]",Mmhmm.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M028.wav
[167.0500 - 171.4300],Ses01F_impro04_M029,fru,"[2.5000, 3.5000, 3.5000]","You know, you don't have to take out your frustration on me, you know, just because...",Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M029.wav
[171.7500 - 175.2600],Ses01F_impro04_M030,fru,"[2.5000, 2.5000, 3.0000]",...you can't get a job and refuse to have a resume.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M030.wav
[178.0033 - 180.8650],Ses01F_impro04_M031,neu,"[3.0000, 2.5000, 2.5000]",I don't think I'm anyone.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M031.wav
[182.8200 - 185.5400],Ses01F_impro04_M032,neu,"[2.5000, 2.0000, 1.5000]",I- I-I didn't-- okay.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.wav
[188.0100 - 190.7100],Ses01F_impro04_M034,fru,"[2.5000, 2.0000, 2.0000]",What? Oh.  So now you're...,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M034.wav
[191.2800 - 195.1300],Ses01F_impro04_M035,fru,"[2.0000, 3.5000, 3.0000]",you know what?  You don't have to take your anger and your hurt out on me.,Ses01F_impro04,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M035.wav
[4.2400 - 5.2300],Ses01F_impro05_F000,fru,"[4.0000, 2.0000, 1.5000]",Hi.,Ses01F_impro05,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F000.wav
[5.2600 - 7.1600],Ses01F_impro05_F001,fru,"[2.0000, 2.5000, 2.5000]",Yeah. This is the fourth line that I have been in.,Ses01F_impro05,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F001.wav
[7.3500 - 8.8500],Ses01F_impro05_F002,fru,"[2.5000, 2.5000, 3.5000]",I need my bag.,Ses01F_impro05,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F002.wav
[9.2000 - 13.0200],Ses01F_impro05_F003,fru,"[2.0000, 3.0000, 3.5000]","I flew in over three hours ago, I've been in four different lines.",Ses01F_impro05,1,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F003.wav
