vid_cid,label,VAD,text,vid,por,score_label,meld_label
Ses01F_impro04_F002,fru,"[3.0000, 3.0000, 3.0000]","Uh, what?  Craig's List?  Oh the internet thing? I don't know.  Isn't that-- that's all like escort services and things like that. I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board. He just... you know what?  I heard about that job.  I applied for that.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F005,neu,"[3.0000, 3.0000, 3.0000]","I don't know.  Isn't that-- that's all like escort services and things like that. I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board. He just... you know what?  I heard about that job.  I applied for that. Yeah.  I saw a posting at the theatre.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F006,neu,"[3.0000, 3.0000, 3.0000]","I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board. He just... you know what?  I heard about that job.  I applied for that. Yeah.  I saw a posting at the theatre. Yeah.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F007,fru,"[3.0000, 3.0000, 3.0000]",He just... you know what?  I heard about that job.  I applied for that. Yeah.  I saw a posting at the theatre. Yeah. I just- I mean I call people up and I tell them what I'm good at.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F009,neu,"[3.0000, 3.0000, 3.0000]",you know what?  I heard about that job.  I applied for that. Yeah.  I saw a posting at the theatre. Yeah. I just- I mean I call people up and I tell them what I'm good at. Yeah.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F013,neu,"[3.0000, 3.0000, 3.0000]",Yeah.  I saw a posting at the theatre. Yeah. I just- I mean I call people up and I tell them what I'm good at. Yeah. I'm there in front of them.  I'm telling them what I'm good at.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F014,neu,"[3.0000, 3.0000, 3.0000]",Yeah. I just- I mean I call people up and I tell them what I'm good at. Yeah. I'm there in front of them.  I'm telling them what I'm good at. Why?  It's a piece of paper.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F016,fru,"[3.0000, 3.0000, 3.0000]","I just- I mean I call people up and I tell them what I'm good at. Yeah. I'm there in front of them.  I'm telling them what I'm good at. Why?  It's a piece of paper. I just don't want this paper trail, you know.  I just don't want things following me around, like-.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F017,fru,"[3.0000, 3.0000, 3.0000]","Yeah. I'm there in front of them.  I'm telling them what I'm good at. Why?  It's a piece of paper. I just don't want this paper trail, you know.  I just don't want things following me around, like-. It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F018,fru,"[3.0000, 3.0000, 3.0000]","I'm there in front of them.  I'm telling them what I'm good at. Why?  It's a piece of paper. I just don't want this paper trail, you know.  I just don't want things following me around, like-. It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but... That's baloney, that's baloney.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F019,fru,"[3.0000, 3.0000, 3.0000]","Why?  It's a piece of paper. I just don't want this paper trail, you know.  I just don't want things following me around, like-. It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but... That's baloney, that's baloney. Please.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F021,fru,"[3.0000, 3.0000, 3.0000]","I just don't want this paper trail, you know.  I just don't want things following me around, like-. It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but... That's baloney, that's baloney. Please. you think that you're better than me because I don't have a car?",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F022,fru,"[3.0000, 3.0000, 3.0000]","It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but... That's baloney, that's baloney. Please. you think that you're better than me because I don't have a car? You know, you're riding the bus, too.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F023,fru,"[3.0000, 3.0000, 3.0000]","That's baloney, that's baloney. Please. you think that you're better than me because I don't have a car? You know, you're riding the bus, too. Why?  What choice?",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F024,fru,"[3.0000, 3.0000, 3.0000]","Please. you think that you're better than me because I don't have a car? You know, you're riding the bus, too. Why?  What choice? You're saving the environment. mmhmm",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F025,fru,"[3.0000, 3.0000, 3.0000]","you think that you're better than me because I don't have a car? You know, you're riding the bus, too. Why?  What choice? You're saving the environment. mmhmm Interesting.  That's fantastic.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F026,fru,"[3.0000, 3.0000, 3.0000]","You know, you're riding the bus, too. Why?  What choice? You're saving the environment. mmhmm Interesting.  That's fantastic. I'm not frustrated.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F027,fru,"[3.0000, 3.0000, 3.0000]",Why?  What choice? You're saving the environment. mmhmm Interesting.  That's fantastic. I'm not frustrated. Who do you think you are?,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F028,ang,"[3.0000, 3.0000, 3.0000]",You're saving the environment. mmhmm Interesting.  That's fantastic. I'm not frustrated. Who do you think you are? You are so high and mighty.  I just--,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F029,ang,"[3.0000, 3.0000, 3.0000]",Interesting.  That's fantastic. I'm not frustrated. Who do you think you are? You are so high and mighty.  I just-- Oh.  I'm saving the environment. I'm riding this car because I- I want to.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F030,ang,"[3.0000, 3.0000, 3.0000]","I'm not frustrated. Who do you think you are? You are so high and mighty.  I just-- Oh.  I'm saving the environment. I'm riding this car because I- I want to. The bus, I'm riding the bus because I want to.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F031,ang,"[3.0000, 3.0000, 3.0000]","Who do you think you are? You are so high and mighty.  I just-- Oh.  I'm saving the environment. I'm riding this car because I- I want to. The bus, I'm riding the bus because I want to. I can not-- you are not here by choice.  Nobody would ride this bus by choice.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F032,ang,"[3.0000, 3.0000, 3.0000]","You are so high and mighty.  I just-- Oh.  I'm saving the environment. I'm riding this car because I- I want to. The bus, I'm riding the bus because I want to. I can not-- you are not here by choice.  Nobody would ride this bus by choice.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_F033,ang,"[3.0000, 3.0000, 3.0000]","Oh.  I'm saving the environment. I'm riding this car because I- I want to. The bus, I'm riding the bus because I want to. I can not-- you are not here by choice.  Nobody would ride this bus by choice.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M000,neu,"[3.0000, 2.5000, 2.5000]","Have you tried, uh, Craig's List? Yeah. No.  There's regular jobs on there.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M001,neu,"[3.0000, 2.5000, 2.5000]","Have you tried, uh, Craig's List? Yeah. No.  There's regular jobs on there. Uh huh.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M002,neu,"[3.0000, 2.5000, 2.5000]","Have you tried, uh, Craig's List? Yeah. No.  There's regular jobs on there. Uh huh. I'm just saying I have a friend that got a good job on it so I was just recommending it.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M003,neu,"[3.0000, 2.5000, 2.5000]",Yeah. No.  There's regular jobs on there. Uh huh. I'm just saying I have a friend that got a good job on it so I was just recommending it. He's like a manager for a theatre.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M004,neu,"[3.0000, 2.5000, 2.5000]",No.  There's regular jobs on there. Uh huh. I'm just saying I have a friend that got a good job on it so I was just recommending it. He's like a manager for a theatre. He's like a house manager. Yeah.  It's a good job.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M005,neu,"[3.0000, 2.5000, 2.5000]",Uh huh. I'm just saying I have a friend that got a good job on it so I was just recommending it. He's like a manager for a theatre. He's like a house manager. Yeah.  It's a good job. You did?,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M006,neu,"[3.0000, 2.5000, 2.5000]",I'm just saying I have a friend that got a good job on it so I was just recommending it. He's like a manager for a theatre. He's like a house manager. Yeah.  It's a good job. You did? Yeah.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M007,neu,"[3.0000, 2.5000, 2.5000]",He's like a manager for a theatre. He's like a house manager. Yeah.  It's a good job. You did? Yeah. You've been looking for a job for a long time; that was a long time ago.  Right?,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M008,neu,"[3.0000, 2.5000, 2.5000]",He's like a house manager. Yeah.  It's a good job. You did? Yeah. You've been looking for a job for a long time; that was a long time ago.  Right? Hmm.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M009,neu,"[3.0000, 2.5000, 2.5000]",You did? Yeah. You've been looking for a job for a long time; that was a long time ago.  Right? Hmm. I don't know.  He had a really good resume I guess and--,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M010,neu,"[3.0000, 2.5000, 2.5000]",Yeah. You've been looking for a job for a long time; that was a long time ago.  Right? Hmm. I don't know.  He had a really good resume I guess and-- Yeah.  Do you have a resume?,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M011,neu,"[3.0000, 2.5000, 2.5000]",You've been looking for a job for a long time; that was a long time ago.  Right? Hmm. I don't know.  He had a really good resume I guess and-- Yeah.  Do you have a resume? It's kind of helpful when getting a job.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M012,neu,"[3.0000, 2.5000, 2.5000]",Hmm. I don't know.  He had a really good resume I guess and-- Yeah.  Do you have a resume? It's kind of helpful when getting a job. Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.,Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M013,neu,"[3.0000, 2.5000, 2.5000]","I don't know.  He had a really good resume I guess and-- Yeah.  Do you have a resume? It's kind of helpful when getting a job. Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out. No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of--",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M014,neu,"[3.0000, 2.5000, 2.5000]","Yeah.  Do you have a resume? It's kind of helpful when getting a job. Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out. No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of-- Yeah.  But the piece of paper helps, too.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M015,neu,"[3.0000, 2.5000, 2.5000]","It's kind of helpful when getting a job. Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out. No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of-- Yeah.  But the piece of paper helps, too. No.  But it has an outline, you know.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M016,neu,"[3.0000, 2.5000, 2.5000]","Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out. No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of-- Yeah.  But the piece of paper helps, too. No.  But it has an outline, you know. I know.  Okay.  Well, um. Maybe--",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M017,neu,"[3.0000, 2.5000, 2.5000]","No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of-- Yeah.  But the piece of paper helps, too. No.  But it has an outline, you know. I know.  Okay.  Well, um. Maybe-- Yeah.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M018,neu,"[3.0000, 2.5000, 2.5000]","Yeah.  But the piece of paper helps, too. No.  But it has an outline, you know. I know.  Okay.  Well, um. Maybe-- Yeah. Okay, yeah.  I would imagine.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M019,neu,"[3.0000, 2.5000, 2.5000]","No.  But it has an outline, you know. I know.  Okay.  Well, um. Maybe-- Yeah. Okay, yeah.  I would imagine. Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now.",Ses01F_impro04,neutral,0.0,neutral
Ses01F_impro04_M020,neu,"[3.0000, 2.5000, 2.5000]","I know.  Okay.  Well, um. Maybe-- Yeah. Okay, yeah.  I would imagine. Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now. maybe get a car.",Ses01F_impro04,neutral,0.0,neutral
