index	Dialogue_ID	Emotion	EndTime	Episode	Season	Sentiment	Speaker	SrNo	StartTime	Utterance	Utterance_ID	idx	elapse
dia18_utt9	18	surprise	00:05:41,548	21	5	positive	Joey	199	00:05:39,047	Man, I didn't think we were gonna make it!	9	18_9	2.5010000000000003
dia18_utt10	18	fear	00:05:45,969	21	5	negative	Ross	200	00:05:42,383	I know!  Don't switch hands, okay?	10	18_10	3.5860000000000003
dia19_utt0	19	neutral	0:10:14,990	1	1	neutral	Joey	201	0:10:11,861	Hey.	0	19_0	3.129
dia19_utt1	19	neutral	0:10:15,133	1	1	neutral	Phoebe	202	0:10:14,990	Hey!	1	19_1	0.14300000000000002
dia20_utt0	20	neutral	00:10:59,157	7	7	neutral	Rachel	203	00:10:56,155	How did it go with Erin?	0	20_0	3.0020000000000002
dia20_utt1	20	joy	00:11:01,368	7	7	positive	Joey	204	00:10:59,408	Oh, unbelievable! We had the best time!	1	20_1	1.9600000000000002
dia20_utt2	20	joy	00:11:06,164	7	7	positive	Phoebe	205	00:11:01,535	Yay!! Oh so, you’re not, you’re not mad at us anymore?	2	20_2	4.6290000000000004
dia20_utt3	20	joy	0:11:03,538	7	7	positive	Joey	206	0:11:02,703	No!	3	20_3	0.8350000000000001
dia20_utt4	20	joy	0:11:04,760	7	7	positive	Joey	207	0:11:03,538	No!	4	20_4	1.222
dia20_utt5	20	joy	0:11:05,303	7	7	positive	Joey	208	0:11:04,760	No!	5	20_5	0.543
dia20_utt6	20	joy	0:11:06,298	7	7	positive	Joey	209	0:11:05,303	You guys were totally right!	6	20_6	0.9950000000000001
dia20_utt7	20	joy	00:11:08,625	7	7	positive	Joey	210	00:11:06,374	This is so much better than the first time we went out.	7	20_7	2.2510000000000003
dia20_utt8	20	neutral	00:11:08,834	7	7	neutral	Joey	211	00:11:08,625	Y’know?	8	20_8	0.20900000000000002
dia20_utt9	20	neutral	00:11:11,378	7	7	neutral	Joey	212	00:11:08,834	That was so awkward, we were really nervous.	9	20_9	2.544
dia20_utt10	20	neutral	0:11:12,811	7	7	neutral	Phoebe	213	0:11:11,629	Didn’t you sleep together?	10	20_10	1.1820000000000002
dia20_utt11	20	neutral	0:11:14,723	7	7	neutral	Joey	214	0:11:12,811	Yeah, that really calms me down.	11	20_11	1.9120000000000001
dia20_utt12	20	joy	0:11:18,595	7	7	positive	Joey	215	0:11:16,801	And!	12	20_12	1.794
dia20_utt13	20	joy	0:11:18,734	7	7	positive	Joey	216	0:11:18,595	We have so much in common!	13	20_13	0.139
dia20_utt14	20	joy	00:11:31,356	7	7	positive	Joey	217	00:11:18,928	She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that’s a	14	20_14	12.428
dia20_utt15	20	surprise	00:11:37,862	7	7	positive	Rachel	218	00:11:27,228	Oh my God! Listen to you talkin’ about having kids. Oh my Joey.  Oh, please don’t get married before I do.	15	20_15	10.634
dia20_utt16	20	neutral	00:11:43,493	7	7	neutral	Joey	219	00:11:41,742	Okay.	16	20_16	1.7510000000000001
dia21_utt0	21	surprise	00:01:51,485	4	1	negative	Monica	220	00:01:49,275	How does she do that?	0	21_0	2.21
dia21_utt1	21	neutral	00:01:54,822	4	1	neutral	Ross	221	00:01:51,653	I cannot sleep in a public place.	1	21_1	3.169
dia21_utt2	21	joy	00:02:00,994	4	1	positive	Monica	222	00:01:54,989	Would you look at her? She is so peaceful.	2	21_2	6.005000000000001
dia21_utt3	21	surprise	00:02:03,622	4	1	positive	Phoebe	223	00:02:01,162	Oh! What what what! ...Hi.	3	21_3	2.46
dia21_utt4	21	neutral	00:02:05,958	4	1	neutral	Ross	224	00:02:03,790	It's okay, y'know, you just nodded off again.	4	21_4	2.168
dia21_utt5	21	surprise	00:02:08,127	4	1	positive	Monica	225	00:02:06,126	What's going on with you?	5	21_5	2.0010000000000003
dia21_utt6	21	anger	0:02:09,587	4	1	negative	Phoebe	226	0:02:08,294	I got no sleep last night!	6	21_6	1.2930000000000001
dia21_utt7	21	neutral	0:02:09,991	4	1	neutral	Ross	227	0:02:09,587	Why?	7	21_7	0.404
dia21_utt8	21	disgust	00:02:17,177	4	1	negative	Phoebe	228	00:02:10,088	My grandmother has this new boyfriend, and they're both kind of insecure in bed.	8	21_8	7.089
dia21_utt9	21	neutral	00:02:18,887	4	1	neutral	Phoebe	229	00:02:17,345	Oh, and deaf.	9	21_9	1.542
dia21_utt10	21	neutral	00:02:24,726	4	1	neutral	Phoebe	230	00:02:20,682	So they're constantly, like, having to reassure each other that they're having a good time.	10	21_10	4.0440000000000005
dia21_utt11	21	disgust	00:02:26,937	4	1	negative	Phoebe	231	00:02:24,894	You have no idea how loud they are!	11	21_11	2.043
dia21_utt12	21	neutral	0:02:30,900	4	1	neutral	Monica	232	0:02:29,023	Well, if you want, you can stay with Rachel and me tonight.	12	21_12	1.8770000000000002
dia21_utt13	21	joy	0:02:32,175	4	1	positive	Phoebe	233	0:02:30,900	Thanks.	13	21_13	1.2750000000000001
dia22_utt0	22	disgust	00:09:03,667	23	1	negative	Joey	234	00:09:00,248	Ew! What is that? Something exploded!	0	22_0	3.419
dia22_utt1	22	neutral	00:09:06,169	23	1	neutral	Nurse	235	00:09:03,834	It's just her water breaking. Calm down, will you?	1	22_1	2.335
dia22_utt2	22	surprise	00:09:09,714	23	1	negative	Joey	236	00:09:06,337	Water breaking, what do you mean? What's that, water breaking?	2	22_2	3.3770000000000002
dia22_utt3	22	neutral	00:09:13,510	23	1	neutral	Nurse	237	00:09:09,882	Breathe, breathe, breathe.	3	22_3	3.628
dia23_utt0	23	surprise	00:10:19,909	11	3	negative	Monica	238	00:10:13,321	Are you insane? I mean Joey, is going to kill you, he’s actually going to kill you dead.	0	23_0	6.588
dia23_utt1	23	anger	00:10:19,909	11	3	negative	Chandler	239	00:10:17,825	Okay! You don’t think I thought of that?	1	23_1	2.084
dia23_utt2	23	surprise	0:10:22,422	11	3	negative	Phoebe	240	0:10:20,870	How can you not know which one?	2	23_2	1.552
dia23_utt3	23	joy	0:10:23,751	11	3	positive	Rachel	241	0:10:22,422	I mean that’s unbelievable.	3	23_3	1.3290000000000002
dia23_utt4	23	neutral	0:10:24,873	11	3	neutral	Monica	242	0:10:23,873	I mean, was it Gina?	4	23_4	1.0
dia23_utt5	23	neutral	0:10:25,937	11	3	neutral	Ross	243	0:10:24,873	Which one is Gina?	5	23_5	1.064
dia23_utt6	23	neutral	00:10:28,209	11	3	neutral	Rachel	244	00:10:26,042	Dark, big hair, with the airplane earrings.	6	23_6	2.1670000000000003
dia23_utt7	23	neutral	00:10:30,420	11	3	neutral	Monica	245	00:10:28,377	No, no, no, that’s Dina.	7	23_7	2.043
dia23_utt8	23	surprise	00:10:44,809	11	3	negative	Chandler	246	00:10:30,588	You see you can’t tell which one is which either, dwha!!	8	23_8	14.221
dia24_utt0	24	neutral	00:10:44,059	14	3	neutral	Rachel	247	00:10:40,389	I don’t know, you thought ‘See you Saturday’ was funny.	0	24_0	3.6700000000000004
dia24_utt1	24	neutral	00:10:49,397	14	3	neutral	Rachel	248	00:10:44,727	Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with.	1	24_1	4.67
dia24_utt2	24	neutral	00:10:51,483	14	3	neutral	Rachel	249	00:10:49,565	You guys would never want to go to a lecture with me.	2	24_2	1.9180000000000001
dia24_utt3	24	joy	00:10:56,571	14	3	positive	Ross	250	00:10:54,987	Pa-haa!! I would love to go with you.	3	24_3	1.584
dia24_utt4	24	surprise	00:10:57,864	14	3	positive	Rachel	251	00:10:56,739	Really!?	4	24_4	1.125
dia24_utt5	24	neutral	00:11:01,660	14	3	neutral	Ross	252	00:10:58,032	Yeah, hey I-I have clothes, I even pick them out.	5	24_5	3.628
dia24_utt6	24	neutral	00:11:05,121	14	3	neutral	Ross	253	00:11:01,827	I mean for, for all you know I could be a fashion..... monger.	6	24_6	3.294
dia24_utt7	24	joy	00:11:15,256	14	3	positive	Rachel	254	00:11:11,379	Okay. Honey, I would love for you to go with me.  What?	7	24_7	3.8770000000000002
dia24_utt8	24	fear	00:11:19,969	14	3	negative	Ross	255	00:11:15,549	What should I wear, now I’m all nervous.	8	24_8	4.42
dia25_utt0	25	joy	00:20:40,321	4	4	positive	Mr. Treeger	256	00:20:36,693	: I know, we did it!! Hey, that was incredible, huh?!	0	25_0	3.628
dia25_utt1	25	joy	00:20:44,075	4	4	positive	Joey	257	00:20:40,572	I know, it was amazing! I mean, we totally nailed it, it was beautiful.	1	25_1	3.503
dia25_utt2	25	joy	00:20:51,916	4	4	positive	Mr. Treeger	258	00:20:44,284	: Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.	2	25_2	7.632000000000001
dia25_utt3	25	joy	00:20:56,462	4	4	positive	Joey	259	00:20:52,459	Oh well, okay, good luck.	3	25_3	4.003
dia25_utt4	25	neutral	00:20:56,462	4	4	neutral	Mr. Treeger	260	00:20:54,962	: Yeah.	4	25_4	1.5
dia25_utt5	25	neutral	00:21:00,716	4	4	neutral	Joey	261	00:20:56,713	Unless you wanna practice the Foxtrot again? Or-or the Tango?	5	25_5	4.003
dia25_utt6	25	neutral	00:21:09,350	4	4	neutral	Mr. Treeger	262	00:21:01,093	: Ahh, thanks but no. You see I-I think I’m ready to dance with girls.	6	25_6	8.257
dia25_utt7	25	neutral	0:21:08,742	4	4	neutral	Joey	263	0:21:08,100	Okay.	7	25_7	0.642
dia25_utt8	25	neutral	0:21:09,402	4	4	neutral	Mr. Treeger	264	0:21:08,742	: Yeah.	8	25_8	0.66
dia25_utt9	25	neutral	00:21:11,852	4	4	neutral	Joey	265	00:21:09,601	Go get ‘em Treeger.	9	25_9	2.2510000000000003
dia25_utt10	25	neutral	00:21:19,860	4	4	neutral	Mr. Treeger	266	00:21:16,275	: Right.  Hey, ahh, you wanna come? Marge has a girlfriend.	10	25_10	3.5850000000000004
dia25_utt11	25	surprise	00:21:22,113	4	4	positive	Joey	267	00:21:21,029	Really?	11	25_11	1.084
dia25_utt12	25	neutral	00:21:24,991	4	4	neutral	Mr. Treeger	268	00:21:22,364	: Yeah, you could dance real good with her, she’s the same size as me.	12	25_12	2.6270000000000002
dia25_utt13	25	neutral	00:21:26,867	4	4	neutral	Joey	269	00:21:25,367	No, I’m good.	13	25_13	1.5
dia26_utt0	26	surprise	00:09:44,958	18	5	negative	Ross	270	00:09:41,414	Oh God, this is so nerve wracking! How-how do you do this?	0	26_0	3.544
dia26_utt1	26	neutral	00:09:48,128	18	5	neutral	Joey	271	00:09:45,126	Well, unfortunately, I don't get many callbacks so	1	26_1	3.0020000000000002
dia26_utt2	26	surprise	00:09:51,715	18	5	positive	Carol	272	00:09:49,046	Is it a good sign that they asked us to hang around after the audition?	2	26_2	2.669
dia26_utt3	26	neutral	00:09:53,508	18	5	neutral	Joey	273	00:09:51,882	Who knows?	3	26_3	1.6260000000000001
dia26_utt4	26	neutral	00:10:02,976	18	5	neutral	The Casting Director	274	00:09:55,219	Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.	4	26_4	7.757000000000001
dia26_utt5	26	joy	00:10:13,403	18	5	positive	Ross	275	00:10:03,144	Yes!! I knew it!!  Bye-bye! So long! Later!	5	26_5	10.259
dia26_utt6	26	joy	00:10:17,824	18	5	positive	Joey	276	00:10:15,281	Oh this is great! I might actually get to play Ben's dad!	6	26_6	2.543
dia26_utt7	26	joy	00:10:18,743	18	5	positive	Ross	277	00:10:17,824	Yeah!	7	26_7	0.919
dia26_utt8	26	neutral	00:10:20,243	18	5	neutral	The Casting Director	278	00:10:18,743	Actually, that can't happen.	8	26_8	1.5
dia26_utt9	26	neutral	00:10:25,665	18	5	neutral	The Casting Director	279	00:10:20,411	Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.	9	26_9	5.2540000000000004
dia26_utt10	26	neutral	00:10:28,585	18	5	neutral	The Casting Director	280	00:10:25,833	So it'll be either you two  or you two.	10	26_10	2.7520000000000002
dia26_utt11	26	sadness	00:10:35,508	18	5	negative	Joey	281	00:10:29,920	Man, this is gonna be kinda weird.	11	26_11	5.588
dia26_utt12	26	neutral	00:10:35,508	18	5	neutral	Ross	282	00:10:32,757	Yeah, it is.	12	26_12	2.7510000000000003
dia26_utt13	26	neutral	00:10:44,142	18	5	neutral	Ross	283	00:10:40,514	No, we-we're gonna be like best friends, that's why it's gonna be weird.	13	26_13	3.628
dia27_utt0	27	sadness	00:20:24,805	24	5	negative	Monica	284	00:20:18,592	Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.	0	27_0	6.213
dia27_utt1	27	joy	00:21:11,060	24	5	positive	Chandler	285	00:21:04,763	Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.	1	27_1	6.297000000000001
dia28_utt0	28	anger	0:19:19,201	15	4	negative	Ross	286	0:19:16,989	Please!	0	28_0	2.212
dia28_utt1	28	anger	0:19:19,673	15	4	negative	Ross	287	0:19:19,201	Are you kidding?	1	28_1	0.47200000000000003
dia28_utt2	28	anger	0:19:19,821	15	4	negative	Ross	288	0:19:19,673	I-I hurt three huge men, I gave a guy a bloody nose—I mean I-I’m not proud of it but, I really am.	2	28_2	0.14800000000000002
dia28_utt3	28	joy	00:19:29,917	15	4	positive	Ross	289	00:19:27,916	And it’s all because of you, wonderful, amazing you.	3	28_3	2.0010000000000003
dia28_utt4	28	fear	00:19:34,839	15	4	negative	Emily	290	00:19:30,085	I think you’ve got concussion.	4	28_4	4.7540000000000004
dia28_utt5	28	joy	00:19:37,592	15	4	positive	Ross	291	00:19:35,007	No, no, I’m serious. Thank you.	5	28_5	2.585
dia28_utt6	28	fear	00:19:46,142	15	4	negative	Emily	292	00:19:38,802	You’re welcome.  I’m sorry. Did I hurt you?	6	28_6	7.340000000000001
dia28_utt7	28	sadness	00:19:50,021	15	4	negative	Ross	293	00:19:47,728	It’s worth the pain.  Y’know what, you know what? It’s not.	7	28_7	2.293
dia29_utt0	29	surprise	00:08:31,426	23	9	positive	Monica	294	00:08:23,586	Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.	0	29_0	7.840000000000001
dia29_utt1	29	joy	00:08:31,426	23	9	positive	Chandler	295	00:08:26,839	"I do! Want a hint? huh? ""I do""  ""I do""."	1	29_1	4.587000000000001
dia29_utt2	29	neutral	00:08:43,188	23	9	neutral	Monica	296	00:08:40,228	Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.	2	29_2	2.96
dia29_utt3	29	joy	0:08:45,668	23	9	positive	Chandler	297	0:08:44,083	David is going to propose to Phoebe.	3	29_3	1.5850000000000002
dia29_utt4	29	surprise	0:08:48,470	23	9	negative	Monica	298	0:08:45,668	What?  Why?	4	29_4	2.802
dia29_utt6	29	anger	00:08:56,952	23	9	negative	Monica	300	00:08:54,575	Chandler, we have talked about this.	6	29_6	2.3770000000000002
dia29_utt7	29	anger	00:08:59,871	23	9	negative	Monica	301	00:08:57,119	You are not supposed to give people advice!	7	29_7	2.7520000000000002
dia29_utt8	29	anger	00:09:04,209	23	9	negative	Monica	302	00:09:01,541	Now couldn't you just have made some sort of inappropriate joke?	8	29_8	2.668
dia29_utt9	29	neutral	00:09:06,503	23	9	neutral	Chandler	303	00:09:04,377	I	9	29_9	2.1260000000000003
dia29_utt10	29	anger	00:09:16,555	23	9	negative	Monica	304	00:09:09,924	They've only been going out for a few weeks and Phoebe is completely hung up on Mike!	10	29_10	6.631
dia29_utt11	29	anger	00:09:26,356	23	9	negative	Monica	305	00:09:16,722	"She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone"	11	29_11	9.634
dia29_utt12	29	surprise	00:09:26,356	23	9	positive	Chandler	306	00:09:24,146	Man, that's some	12	29_12	2.21
dia29_utt13	29	neutral	00:30:38,126	23	9	neutral	Ross	307	00:30:29,953	Oh, that's not what you want...	13	29_13	8.173
dia30_utt0	30	neutral	00:04:23,262	21	6	neutral	Elizabeth	308	00:04:19,342	This is my father, Paul Stevens. Dad, this is Ross Geller.	0	30_0	3.9200000000000004
dia30_utt1	30	joy	00:04:25,847	21	6	positive	Ross	309	00:04:23,429	It-it’s great to meet you Paul.	1	30_1	2.418
dia30_utt2	30	neutral	00:04:29,476	21	6	neutral	Paul	310	00:04:26,015	I usually prefer Elizabeth’s boyfriends to address me as Mr. Stevens.	2	30_2	3.4610000000000003
dia30_utt3	30	neutral	00:04:33,021	21	6	neutral	Ross	311	00:04:30,812	Of course, of course, Mr. Stevens.	3	30_3	2.209
dia30_utt4	30	anger	00:04:37,901	21	6	negative	Paul	312	00:04:33,189	So Ross, what your problem?	4	30_4	4.712000000000001
dia30_utt5	30	surprise	00:04:41,113	21	6	positive	Ross	313	00:04:39,862	Eh-wh—Excuse me?	5	30_5	1.2510000000000001
dia30_utt6	30	anger	00:04:43,282	21	6	negative	Paul	314	00:04:41,281	Why can’t you get a girlfriend your own age?	6	30_6	2.0010000000000003
dia30_utt7	30	fear	00:04:52,374	21	6	negative	Ross	315	00:04:43,992	That’s funny. Umm….  It’s not funny.	7	30_7	8.382
dia30_utt8	30	neutral	00:04:52,374	21	6	neutral	Paul	316	00:04:49,706	I	8	30_8	2.668
dia30_utt9	30	neutral	0:04:52,844	21	6	neutral	Ross	317	0:04:52,542	Okay.	9	30_9	0.30200000000000005
dia30_utt10	30	neutral	0:04:55,338	21	6	neutral	Ross	318	0:04:52,844	I can, I can see that.	10	30_10	2.494
dia30_utt11	30	fear	00:05:00,799	21	6	negative	Ross	319	00:04:55,461	Umm, but I think if you give me umm, one chance I can, I can change your mind.	11	30_11	5.338
dia30_utt12	30	neutral	0:05:01,779	21	6	neutral	Paul	320	0:05:00,967	Okay.	12	30_12	0.812
dia30_utt13	30	neutral	0:05:03,485	21	6	neutral	Ross	321	0:05:01,779	What?	13	30_13	1.7060000000000002
dia30_utt14	30	anger	00:05:09,057	21	6	negative	Paul	322	00:05:03,594	Okay. I’ll give you one chance to change my mind.  You got one minute.	14	30_14	5.463
dia30_utt15	30	surprise	00:05:11,977	21	6	negative	Elizabeth	323	00:05:10,101	Daddy!	15	30_15	1.8760000000000001
dia31_utt0	31	neutral	00:04:35,774	22	6	neutral	Joey	324	00:04:32,563	Oh well, it’s not on TV yet.	0	31_0	3.2110000000000003
dia31_utt1	31	neutral	00:04:38,110	22	6	neutral	The Dry Cleaner	325	00:04:35,942	Well, then it’s not on the wall yet.	1	31_1	2.168
dia31_utt2	31	neutral	00:04:43,865	22	6	neutral	Joey	326	00:04:39,779	Okay, fine, I will bring you a tape, huh?	2	31_2	4.086
dia31_utt3	31	neutral	00:04:50,372	22	6	neutral	Phoebe	327	00:04:44,534	So umm, now do you have any of Matt Lauer’s clothes here? Maybe? Just ones that haven’t been cleaned yet?	3	31_3	5.838
dia32_utt0	32	surprise	00:11:01,034	12	1	negative	Joey and Chandler	329	00:10:59,992	Ooooohh!	0	32_0	1.042
dia32_utt1	32	neutral	00:11:14,005	12	1	neutral	Phoebe	330	00:11:01,202	Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.	1	32_1	12.803
dia32_utt2	32	surprise	00:11:19,487	12	1	negative	Monica	331	00:11:18,386	Was it...?	2	32_2	1.101
dia32_utt3	32	neutral	00:11:22,097	12	1	neutral	Phoebe	332	00:11:19,595	Oh, boy scouts could have camped under there.	3	32_3	2.5020000000000002
dia32_utt4	32	surprise	0:11:26,687	12	1	positive	Rachel	333	0:11:24,225	"""Ooo,"" what?"	4	32_4	2.462
dia32_utt5	32	neutral	0:11:26,829	12	1	neutral	Phoebe	334	0:11:26,687	Uma Thurman.	5	32_5	0.14200000000000002
dia32_utt6	32	surprise	0:11:28,021	12	1	positive	Monica	335	0:11:26,936	Oh!	6	32_6	1.085
dia32_utt7	32	surprise	0:11:28,166	12	1	positive	Ross	336	0:11:28,021	The actress!	7	32_7	0.14500000000000002
dia32_utt8	32	neutral	00:11:32,732	12	1	neutral	Ross	337	00:11:31,023	Thanks Rach.	8	32_8	1.709
dia32_utt9	32	surprise	0:11:35,824	12	1	negative	Chandler	338	0:11:34,652	So what are you gonna do?	9	32_9	1.1720000000000002
dia32_utt10	32	joy	0:11:36,658	12	1	positive	Ross	339	0:11:35,824	You have to tell her!	10	32_10	0.8340000000000001
dia32_utt11	32	joy	00:11:39,531	12	1	positive	Ross	340	00:11:36,779	You have to tell her!	11	32_11	2.7520000000000002
dia32_utt12	32	anger	00:11:43,076	12	1	negative	Ross	341	00:11:36,779	It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!	12	32_12	6.297000000000001
dia32_utt13	32	anger	0:11:40,033	12	1	negative	Ross	342	0:11:39,699	Guys?	13	32_13	0.334
dia32_utt14	32	anger	0:11:43,147	12	1	negative	Ross	343	0:11:40,033	Guys?	14	32_14	3.1140000000000003
dia32_utt15	32	neutral	00:11:45,120	12	1	neutral	Chandler	344	00:11:43,244	Oh, yeah, you have to tell her.	15	32_15	1.8760000000000001
dia32_utt16	32	neutral	00:11:46,788	12	1	neutral	Joey	345	00:11:45,287	Feminist issue. That's where I went!	16	32_16	1.5010000000000001
dia32_utt17	32	fear	00:11:50,083	12	1	negative	Phoebe	346	00:11:48,833	She is gonna hate me.	17	32_17	1.25
dia32_utt18	32	neutral	00:11:51,251	12	1	neutral	Ross	347	00:11:50,251	Yeah, well...	18	32_18	1.0
dia33_utt0	33	fear	00:03:49,102	24	6	negative	Chandler	328	00:03:44,724	Will you marry me?	0	33_0	4.378
dia33_utt1	33	joy	00:04:03,951	24	6	positive	Joey	329	00:04:01,741	It’s the big night! We wanted to wish you good luck!	1	33_1	2.21
dia33_utt2	33	neutral	00:04:06,286	24	6	neutral	Ross	330	00:04:04,118	Yeah, yeah you have the ring?	2	33_2	2.168
dia33_utt3	33	neutral	00:04:13,085	24	6	neutral	Chandler	331	00:04:04,118	Yeah, right here in my pocket.  Pheebs?	3	33_3	8.967
dia33_utt4	33	surprise	00:04:13,085	24	6	positive	Phoebe	332	00:04:11,459	Oh! Oop!	4	33_4	1.6260000000000001
dia33_utt5	33	neutral	00:04:19,508	24	6	neutral	Chandler	333	00:04:15,713	Okay, now will you guys get out of here? I want this is to be a surprise and she’s gonna know.	5	33_5	3.7950000000000004
dia33_utt6	33	neutral	00:04:22,302	24	6	neutral	Ross	334	00:04:19,676	Yeah-yeah you guys. Get out of here!	6	33_6	2.6260000000000003
dia33_utt7	33	neutral	00:04:26,306	24	6	neutral	Monica	335	00:04:23,805	Hi guys.	7	33_7	2.5010000000000003
dia33_utt8	33	joy	00:04:32,020	24	6	positive	Chandler	336	00:04:28,142	You are beautiful.	8	33_8	3.878
dia33_utt9	33	joy	00:04:44,616	24	6	positive	Monica	337	00:04:37,402	Oh, thank you!   What’s going on?	9	33_9	7.214
dia33_utt10	33	neutral	00:04:44,616	24	6	neutral	Rachel	338	00:04:39,570	We’re just really…very excited about this charity event that we have to go to.	10	33_10	5.046
